"다발지식별자","다발지그룹식별자","법정동코드","스팟코드","관할경찰서","다발지명","발생건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
155210,"2013099","1135010600","11350007","서울특별시 노원구7","서울특별시 노원구 중계동(양지근린공원앞 부근)",6,6,0,2,2,2,127.075982938063,37.647696801567,"{""type"":""Polygon"",""coordinates"":[[[127.0775855,37.648971],[127.077242,37.6491951],[127.0768502,37.6493616],[127.0764251,37.6494641],[127.0759829,37.6494988],[127.0755408,37.6494641],[127.0751157,37.6493616],[127.0747238,37.6491951],[127.0743804,37.648971],[127.0740986,37.6486979],[127.0738892,37.6483864],[127.0737602,37.6480483],[127.0737167,37.6476968],[127.0737602,37.6473452],[127.0738892,37.6470072],[127.0740986,37.6466957],[127.0743805,37.6464226],[127.0747239,37.6461985],[127.0751157,37.646032],[127.0755408,37.6459295],[127.0759829,37.6458948],[127.0764251,37.6459295],[127.0768502,37.646032],[127.077242,37.6461985],[127.0775854,37.6464226],[127.0778672,37.6466957],[127.0780767,37.6470072],[127.0782056,37.6473452],[127.0782492,37.6476968],[127.0782057,37.6480483],[127.0780767,37.6483864],[127.0778673,37.6486979],[127.0775855,37.648971]]]}"
155212,"2013099","1135010500","11350005","서울특별시 노원구5","서울특별시 노원구 상계동(노원역_일반국도3호선_진입_1 부근)",5,5,0,3,2,0,127.060590948615,37.6551036170392,"{""type"":""Polygon"",""coordinates"":[[[127.0621936,37.6563778],[127.0618502,37.6566019],[127.0614583,37.6567684],[127.0610331,37.656871],[127.0605909,37.6569056],[127.0601488,37.656871],[127.0597236,37.6567684],[127.0593317,37.6566019],[127.0589883,37.6563778],[127.0587064,37.6561047],[127.058497,37.6557932],[127.058368,37.6554551],[127.0583245,37.6551036],[127.058368,37.6547521],[127.058497,37.654414],[127.0587065,37.6541025],[127.0589883,37.6538294],[127.0593318,37.6536053],[127.0597236,37.6534388],[127.0601488,37.6533363],[127.0605909,37.6533017],[127.0610331,37.6533363],[127.0614583,37.6534388],[127.0618501,37.6536053],[127.0621936,37.6538294],[127.0624754,37.6541025],[127.0626849,37.654414],[127.0628139,37.6547521],[127.0628574,37.6551036],[127.0628139,37.6554551],[127.0626849,37.6557932],[127.0624755,37.6561047],[127.0621936,37.6563778]]]}"
155215,"2013099","1135010300","11350002","서울특별시 노원구2","서울특별시 노원구 공릉동(중랑구-노원구경계(6) 부근)",4,4,0,1,2,1,127.075935057258,37.6172629584197,"{""type"":""Polygon"",""coordinates"":[[[127.0775369,37.6185371],[127.0771936,37.6187612],[127.076802,37.6189278],[127.076377,37.6190303],[127.0759351,37.6190649],[127.0754931,37.6190303],[127.0750681,37.6189278],[127.0746765,37.6187612],[127.0743332,37.6185371],[127.0740515,37.6182641],[127.0738421,37.6179525],[127.0737132,37.6176145],[127.0736697,37.6172629],[127.0737133,37.6169114],[127.0738422,37.6165734],[127.0740515,37.6162618],[127.0743332,37.6159888],[127.0746765,37.6157647],[127.0750682,37.6155981],[127.0754931,37.6154956],[127.0759351,37.615461],[127.076377,37.6154956],[127.0768019,37.6155981],[127.0771936,37.6157647],[127.0775369,37.6159888],[127.0778186,37.6162618],[127.0780279,37.6165734],[127.0781569,37.6169114],[127.0782004,37.6172629],[127.0781569,37.6176145],[127.078028,37.6179525],[127.0778186,37.6182641],[127.0775369,37.6185371]]]}"
155223,"2013099","1138010400","11380008","서울특별시 은평구8","서울특별시 은평구 갈현동(길마독사거리 부근)",9,10,0,2,6,2,126.917614529088,37.6156750470666,"{""type"":""Polygon"",""coordinates"":[[[126.9192164,37.6169492],[126.9188731,37.6171733],[126.9184814,37.6173399],[126.9180565,37.6174424],[126.9176145,37.617477],[126.9171726,37.6174424],[126.9167476,37.6173399],[126.916356,37.6171733],[126.9160127,37.6169492],[126.915731,37.6166762],[126.9155217,37.6163646],[126.9153928,37.6160266],[126.9153492,37.615675],[126.9153928,37.6153235],[126.9155217,37.6149854],[126.915731,37.6146739],[126.9160128,37.6144008],[126.916356,37.6141768],[126.9167477,37.6140102],[126.9171726,37.6139077],[126.9176145,37.6138731],[126.9180565,37.6139077],[126.9184814,37.6140102],[126.918873,37.6141768],[126.9192163,37.6144008],[126.919498,37.6146739],[126.9197074,37.6149854],[126.9198363,37.6153235],[126.9198798,37.615675],[126.9198363,37.6160266],[126.9197074,37.6163646],[126.9194981,37.6166762],[126.9192164,37.6169492]]]}"
205126,"2014109","4119510900","41195002","경기도 부천시 원미구2","경기도 부천시 원미구 상동(성록(주) 부근)",9,9,0,3,5,1,126.752631662222,37.5049550268539,"{""type"":""Polygon"",""coordinates"":[[[126.7542311,37.5062292],[126.7538884,37.5064533],[126.7534973,37.5066199],[126.753073,37.5067224],[126.7526317,37.506757],[126.7521904,37.5067224],[126.751766,37.5066199],[126.751375,37.5064533],[126.7510322,37.5062292],[126.7507509,37.5059562],[126.7505419,37.5056446],[126.7504132,37.5053066],[126.7503697,37.504955],[126.7504132,37.5046035],[126.7505419,37.5042654],[126.750751,37.5039539],[126.7510323,37.5036808],[126.751375,37.5034567],[126.7517661,37.5032902],[126.7521904,37.5031876],[126.7526317,37.503153],[126.7530729,37.5031876],[126.7534973,37.5032902],[126.7538883,37.5034567],[126.7542311,37.5036808],[126.7545124,37.5039539],[126.7547214,37.5042654],[126.7548501,37.5046035],[126.7548936,37.504955],[126.7548502,37.5053066],[126.7547214,37.5056446],[126.7545124,37.5059562],[126.7542311,37.5062292]]]}"
205128,"2014109","4119510800","41195012","경기도 부천시 원미구12","경기도 부천시 원미구 중동(꿈마을사거리 부근)",4,4,0,1,3,0,126.780381657688,37.502659157495,"{""type"":""Polygon"",""coordinates"":[[[126.7819811,37.5039334],[126.7816383,37.5041575],[126.7812473,37.504324],[126.7808229,37.5044265],[126.7803817,37.5044612],[126.7799404,37.5044265],[126.7795161,37.504324],[126.779125,37.5041575],[126.7787822,37.5039334],[126.778501,37.5036603],[126.7782919,37.5033487],[126.7781632,37.5030107],[126.7781198,37.5026591],[126.7781633,37.5023076],[126.778292,37.5019695],[126.778501,37.501658],[126.7787823,37.5013849],[126.7791251,37.5011608],[126.7795161,37.5009943],[126.7799404,37.5008918],[126.7803817,37.5008571],[126.7808229,37.5008918],[126.7812472,37.5009943],[126.7816383,37.5011608],[126.781981,37.5013849],[126.7822623,37.501658],[126.7824713,37.5019695],[126.7826001,37.5023076],[126.7826435,37.5026591],[126.7826001,37.5030107],[126.7824714,37.5033487],[126.7822624,37.5036603],[126.7819811,37.5039334]]]}"
205129,"2014109","4119510100","41195009","경기도 부천시 원미구9","경기도 부천시 원미구 원미동(복개천사거리 부근)",5,5,0,1,3,1,126.784211248851,37.4908550763016,"{""type"":""Polygon"",""coordinates"":[[[126.7858104,37.4921293],[126.7854677,37.4923534],[126.7850767,37.4925199],[126.7846525,37.4926225],[126.7842112,37.4926571],[126.78377,37.4926225],[126.7833458,37.4925199],[126.7829548,37.4923534],[126.7826121,37.4921293],[126.7823308,37.4918562],[126.7821219,37.4915447],[126.7819932,37.4912066],[126.7819497,37.4908551],[126.7819932,37.4905035],[126.7821219,37.4901655],[126.7823309,37.4898539],[126.7826121,37.4895808],[126.7829548,37.4893567],[126.7833458,37.4891902],[126.7837701,37.4890877],[126.7842112,37.4890531],[126.7846524,37.4890877],[126.7850767,37.4891902],[126.7854677,37.4893567],[126.7858104,37.4895808],[126.7860916,37.4898539],[126.7863006,37.4901655],[126.7864293,37.4905035],[126.7864728,37.4908551],[126.7864293,37.4912066],[126.7863006,37.4915447],[126.7860917,37.4918562],[126.7858104,37.4921293]]]}"
205134,"2014109","4121010200","41210001","경기도 광명시1","경기도 광명시 철산동(철산역앞삼거리 부근)",5,6,0,2,4,0,126.865992734079,37.4746789922426,"{""type"":""Polygon"",""coordinates"":[[[126.8675916,37.4759532],[126.8672489,37.4761773],[126.866858,37.4763438],[126.8664338,37.4764464],[126.8659927,37.476481],[126.8655516,37.4764464],[126.8651275,37.4763438],[126.8647365,37.4761773],[126.8643939,37.4759532],[126.8641127,37.4756801],[126.8639038,37.4753686],[126.8637751,37.4750305],[126.8637317,37.474679],[126.8637752,37.4743274],[126.8639038,37.4739894],[126.8641128,37.4736778],[126.864394,37.4734048],[126.8647366,37.4731807],[126.8651275,37.4730141],[126.8655516,37.4729116],[126.8659927,37.472877],[126.8664338,37.4729116],[126.866858,37.4730141],[126.8672489,37.4731807],[126.8675915,37.4734048],[126.8678727,37.4736778],[126.8680816,37.4739894],[126.8682103,37.4743274],[126.8682538,37.474679],[126.8682103,37.4750305],[126.8680817,37.4753686],[126.8678727,37.4756801],[126.8675916,37.4759532]]]}"
5351697,"2014109","2917010600","29170003","광주광역시 북구3","광주광역시 북구 신안동(쌍용자동차(부품)(유) 부근)",4,4,0,3,1,0,126.901489260322,35.1643586369424,"{""type"":""Polygon"",""coordinates"":[[[126.9030416,35.1656333],[126.9027089,35.1658575],[126.9023294,35.1660241],[126.9019175,35.1661267],[126.9014893,35.1661614],[126.901061,35.1661267],[126.9006492,35.1660241],[126.9002696,35.1658575],[126.899937,35.1656333],[126.8996639,35.1653602],[126.8994611,35.1650485],[126.8993362,35.1647103],[126.899294,35.1643586],[126.8993362,35.1640069],[126.8994611,35.1636687],[126.899664,35.1633571],[126.899937,35.1630839],[126.9002697,35.1628597],[126.9006492,35.1626931],[126.901061,35.1625906],[126.9014893,35.1625559],[126.9019175,35.1625906],[126.9023293,35.1626931],[126.9027089,35.1628597],[126.9030415,35.1630839],[126.9033145,35.1633571],[126.9035174,35.1636687],[126.9036423,35.1640069],[126.9036845,35.1643586],[126.9036424,35.1647103],[126.9035174,35.1650485],[126.9033146,35.1653602],[126.9030416,35.1656333]]]}"
205135,"2014109","4119510800","41195010","경기도 부천시 원미구10","경기도 부천시 원미구 중동(신흥고가사거리 부근)",5,5,0,1,3,1,126.777529039635,37.4982440690095,"{""type"":""Polygon"",""coordinates"":[[[126.7791284,37.4995183],[126.7787856,37.4997424],[126.7783946,37.4999089],[126.7779703,37.5000115],[126.777529,37.5000461],[126.7770878,37.5000115],[126.7766635,37.4999089],[126.7762725,37.4997424],[126.7759297,37.4995183],[126.7756484,37.4992452],[126.7754394,37.4989337],[126.7753107,37.4985956],[126.7752673,37.498244],[126.7753108,37.4978925],[126.7754395,37.4975545],[126.7756485,37.4972429],[126.7759298,37.4969698],[126.7762725,37.4967457],[126.7766635,37.4965792],[126.7770878,37.4964767],[126.777529,37.4964421],[126.7779703,37.4964767],[126.7783946,37.4965792],[126.7787856,37.4967457],[126.7791283,37.4969698],[126.7794096,37.4972429],[126.7796186,37.4975545],[126.7797473,37.4978925],[126.7797908,37.498244],[126.7797473,37.4985956],[126.7796186,37.4989337],[126.7794096,37.4992452],[126.7791284,37.4995183]]]}"
205441,"2014109","4127110300","41271001","경기도 안산시 상록구1","경기도 안산시 상록구 사동(석호초교사거리 부근)",5,5,0,2,3,0,126.847423294151,37.3032403483643,"{""type"":""Polygon"",""coordinates"":[[[126.8490185,37.3045146],[126.8486766,37.3047387],[126.8482866,37.3049052],[126.8478634,37.3050078],[126.8474233,37.3050424],[126.8469832,37.3050078],[126.84656,37.3049052],[126.84617,37.3047387],[126.8458281,37.3045146],[126.8455476,37.3042415],[126.8453391,37.30393],[126.8452107,37.3035919],[126.8451674,37.3032403],[126.8452108,37.3028888],[126.8453391,37.3025507],[126.8455476,37.3022392],[126.8458282,37.3019661],[126.84617,37.301742],[126.84656,37.3015754],[126.8469832,37.3014729],[126.8474233,37.3014383],[126.8478634,37.3014729],[126.8482866,37.3015754],[126.8486766,37.301742],[126.8490184,37.3019661],[126.849299,37.3022392],[126.8495074,37.3025507],[126.8496358,37.3028888],[126.8496792,37.3032403],[126.8496358,37.3035919],[126.8495075,37.30393],[126.849299,37.3042415],[126.8490185,37.3045146]]]}"
205454,"2014109","4128510500","41285002","경기도 고양시 일산동구2","경기도 고양시 일산동구 마두동(마두훼미리타운B 부근)",5,5,0,0,3,2,126.783360876904,37.6548902960512,"{""type"":""Polygon"",""coordinates"":[[[126.7849635,37.6561645],[126.7846201,37.6563886],[126.7842282,37.6565551],[126.7838031,37.6566576],[126.7833609,37.6566923],[126.7829187,37.6566576],[126.7824935,37.6565551],[126.7821017,37.6563886],[126.7817582,37.6561645],[126.7814763,37.6558914],[126.7812669,37.6555799],[126.7811379,37.6552418],[126.7810944,37.6548903],[126.781138,37.6545387],[126.7812669,37.6542007],[126.7814764,37.6538892],[126.7817583,37.6536161],[126.7821017,37.653392],[126.7824936,37.6532255],[126.7829187,37.653123],[126.7833609,37.6530883],[126.783803,37.653123],[126.7842282,37.6532255],[126.78462,37.653392],[126.7849635,37.6536161],[126.7852454,37.6538892],[126.7854548,37.6542007],[126.7855838,37.6545387],[126.7856274,37.6548903],[126.7855838,37.6552418],[126.7854549,37.6555799],[126.7852454,37.6558914],[126.7849635,37.6561645]]]}"
205455,"2014109","4128710400","41287001","경기도 고양시 일산서구1","경기도 고양시 일산서구 대화동(한국국제전시장사거리 부근)",5,5,0,4,0,1,126.74367690037,37.6738922577224,"{""type"":""Polygon"",""coordinates"":[[[126.74528,37.6751664],[126.7449364,37.6753905],[126.7445445,37.675557],[126.7441192,37.6756596],[126.7436769,37.6756942],[126.7432346,37.6756596],[126.7428093,37.675557],[126.7424174,37.6753905],[126.7420738,37.6751664],[126.7417919,37.6748934],[126.7415824,37.6745818],[126.7414534,37.6742438],[126.7414098,37.6738922],[126.7414534,37.6735407],[126.7415824,37.6732027],[126.7417919,37.6728911],[126.7420739,37.6726181],[126.7424174,37.672394],[126.7428094,37.6722275],[126.7432346,37.6721249],[126.7436769,37.6720903],[126.7441192,37.6721249],[126.7445444,37.6722275],[126.7449364,37.672394],[126.7452799,37.6726181],[126.7455619,37.6728911],[126.7457714,37.6732027],[126.7459004,37.6735407],[126.745944,37.6738922],[126.7459004,37.6742438],[126.7457714,37.6745818],[126.7455619,37.6748934],[126.74528,37.6751664]]]}"
205456,"2014109","4128710500","41287002","경기도 고양시 일산서구2","경기도 고양시 일산서구 덕이동(일산지하차도사거리 부근)",4,4,0,1,2,1,126.759474792529,37.6870594134621,"{""type"":""Polygon"",""coordinates"":[[[126.7610782,37.6883336],[126.7607346,37.6885577],[126.7603425,37.6887242],[126.7599172,37.6888267],[126.7594748,37.6888614],[126.7590324,37.6888267],[126.7586071,37.6887242],[126.758215,37.6885577],[126.7578714,37.6883336],[126.7575894,37.6880605],[126.7573799,37.687749],[126.7572509,37.6874109],[126.7572073,37.6870594],[126.7572509,37.6867078],[126.75738,37.6863698],[126.7575895,37.6860583],[126.7578715,37.6857852],[126.7582151,37.6855611],[126.7586071,37.6853946],[126.7590324,37.6852921],[126.7594748,37.6852575],[126.7599171,37.6852921],[126.7603425,37.6853946],[126.7607345,37.6855611],[126.7610781,37.6857852],[126.7613601,37.6860583],[126.7615696,37.6863698],[126.7616987,37.6867078],[126.7617423,37.6870594],[126.7616987,37.6874109],[126.7615697,37.687749],[126.7613601,37.6880605],[126.7610782,37.6883336]]]}"
205444,"2014109","4127310700","41273003","경기도 안산시 단원구3","경기도 안산시 단원구 초지동(초지운동장사거리 부근)",5,5,0,3,2,0,126.808560015533,37.3214476582837,"{""type"":""Polygon"",""coordinates"":[[[126.8101556,37.3227219],[126.8098136,37.322946],[126.8094235,37.3231125],[126.8090002,37.3232151],[126.80856,37.3232497],[126.8081198,37.3232151],[126.8076965,37.3231125],[126.8073064,37.322946],[126.8069645,37.3227219],[126.8066838,37.3224488],[126.8064753,37.3221373],[126.8063469,37.3217992],[126.8063036,37.3214476],[126.806347,37.3210961],[126.8064754,37.320758],[126.8066839,37.3204465],[126.8069645,37.3201734],[126.8073064,37.3199493],[126.8076965,37.3197828],[126.8081198,37.3196802],[126.80856,37.3196456],[126.8090002,37.3196802],[126.8094235,37.3197828],[126.8098136,37.3199493],[126.8101555,37.3201734],[126.8104361,37.3204465],[126.8106447,37.320758],[126.8107731,37.3210961],[126.8108164,37.3214476],[126.8107731,37.3217992],[126.8106447,37.3221373],[126.8104362,37.3224488],[126.8101556,37.3227219]]]}"
205124,"2014109","4119510800","41195007","경기도 부천시 원미구7","경기도 부천시 원미구 중동(포도마을사거리 부근)",5,5,0,2,1,2,126.762925181853,37.5021395310154,"{""type"":""Polygon"",""coordinates"":[[[126.7645246,37.5034137],[126.7641818,37.5036378],[126.7637908,37.5038044],[126.7633665,37.5039069],[126.7629252,37.5039415],[126.7624839,37.5039069],[126.7620596,37.5038044],[126.7616685,37.5036378],[126.7613258,37.5034137],[126.7610445,37.5031407],[126.7608355,37.5028291],[126.7607068,37.5024911],[126.7606633,37.5021395],[126.7607068,37.501788],[126.7608355,37.5014499],[126.7610445,37.5011384],[126.7613258,37.5008653],[126.7616686,37.5006412],[126.7620596,37.5004747],[126.7624839,37.5003721],[126.7629252,37.5003375],[126.7633664,37.5003721],[126.7637907,37.5004747],[126.7641818,37.5006412],[126.7645245,37.5008653],[126.7648058,37.5011384],[126.7650148,37.5014499],[126.7651436,37.501788],[126.765187,37.5021395],[126.7651436,37.5024911],[126.7650149,37.5028291],[126.7648059,37.5031407],[126.7645246,37.5034137]]]}"
205451,"2014109","4128112000","41281002","경기도 고양시 덕양구2","경기도 고양시 덕양구 토당동(세계로여행사 부근)",5,5,0,2,3,0,126.822999639123,37.6291121846805,"{""type"":""Polygon"",""coordinates"":[[[126.8246018,37.6303864],[126.8242584,37.6306105],[126.8238667,37.630777],[126.8234417,37.6308795],[126.8229996,37.6309142],[126.8225576,37.6308795],[126.8221326,37.630777],[126.8217409,37.6306105],[126.8213975,37.6303864],[126.8211158,37.6301133],[126.8209064,37.6298018],[126.8207775,37.6294637],[126.8207339,37.6291122],[126.8207775,37.6287606],[126.8209064,37.6284226],[126.8211158,37.628111],[126.8213976,37.627838],[126.8217409,37.6276139],[126.8221326,37.6274474],[126.8225576,37.6273448],[126.8229996,37.6273102],[126.8234416,37.6273448],[126.8238667,37.6274474],[126.8242584,37.6276139],[126.8246017,37.627838],[126.8248835,37.628111],[126.8250929,37.6284226],[126.8252218,37.6287606],[126.8252653,37.6291122],[126.8252218,37.6294637],[126.8250929,37.6298018],[126.8248835,37.6301133],[126.8246018,37.6303864]]]}"
205445,"2014109","4127310100","41273001","경기도 안산시 단원구1","경기도 안산시 단원구 고잔동(중앙역사거리 부근)",5,5,0,5,0,0,126.836699101783,37.3164630102606,"{""type"":""Polygon"",""coordinates"":[[[126.8382946,37.3177373],[126.8379526,37.3179614],[126.8375626,37.3181279],[126.8371393,37.3182305],[126.8366991,37.3182651],[126.8362589,37.3182305],[126.8358356,37.3181279],[126.8354456,37.3179614],[126.8351036,37.3177373],[126.834823,37.3174642],[126.8346146,37.3171526],[126.8344862,37.3168146],[126.8344428,37.316463],[126.8344862,37.3161114],[126.8346146,37.3157734],[126.8348231,37.3154618],[126.8351037,37.3151887],[126.8354456,37.3149646],[126.8358357,37.3147981],[126.8362589,37.3146956],[126.8366991,37.3146609],[126.8371393,37.3146956],[126.8375625,37.3147981],[126.8379526,37.3149646],[126.8382945,37.3151887],[126.8385751,37.3154618],[126.8387836,37.3157734],[126.838912,37.3161114],[126.8389554,37.316463],[126.838912,37.3168146],[126.8387837,37.3171526],[126.8385752,37.3174642],[126.8382946,37.3177373]]]}"
205446,"2014109","4127310700","41273007","경기도 안산시 단원구7","경기도 안산시 단원구 초지동(주공14단지 부근)",4,4,0,2,2,0,126.815115627186,37.3104005751273,"{""type"":""Polygon"",""coordinates"":[[[126.816711,37.3116748],[126.8163691,37.3118989],[126.815979,37.3120655],[126.8155558,37.312168],[126.8151156,37.3122026],[126.8146755,37.312168],[126.8142522,37.3120655],[126.8138622,37.3118989],[126.8135203,37.3116748],[126.8132397,37.3114017],[126.8130312,37.3110902],[126.8129029,37.3107521],[126.8128595,37.3104006],[126.8129029,37.310049],[126.8130313,37.3097109],[126.8132398,37.3093994],[126.8135204,37.3091263],[126.8138622,37.3089022],[126.8142523,37.3087357],[126.8146755,37.3086331],[126.8151156,37.3085985],[126.8155558,37.3086331],[126.815979,37.3087357],[126.816369,37.3089022],[126.8167109,37.3091263],[126.8169915,37.3093994],[126.8172,37.3097109],[126.8173284,37.310049],[126.8173717,37.3104006],[126.8173284,37.3107521],[126.8172,37.3110902],[126.8169915,37.3114017],[126.816711,37.3116748]]]}"
205449,"2014109","4127310800","41273008","경기도 안산시 단원구8","경기도 안산시 단원구 원곡동(로얄슈퍼 부근)",4,4,0,0,4,0,126.792180161287,37.330665393594,"{""type"":""Polygon"",""coordinates"":[[[126.7937759,37.3319396],[126.7934339,37.3321637],[126.7930438,37.3323303],[126.7926204,37.3324328],[126.7921802,37.3324675],[126.7917399,37.3324328],[126.7913165,37.3323303],[126.7909264,37.3321637],[126.7905844,37.3319396],[126.7903038,37.3316666],[126.7900952,37.331355],[126.7899668,37.3310169],[126.7899235,37.3306654],[126.7899668,37.3303138],[126.7900953,37.3299758],[126.7903038,37.3296642],[126.7905845,37.3293911],[126.7909264,37.329167],[126.7913166,37.3290005],[126.7917399,37.328898],[126.7921802,37.3288633],[126.7926204,37.328898],[126.7930437,37.3290005],[126.7934339,37.329167],[126.7937759,37.3293911],[126.7940565,37.3296642],[126.7942651,37.3299758],[126.7943935,37.3303138],[126.7944369,37.3306654],[126.7943935,37.3310169],[126.7942651,37.331355],[126.7940566,37.3316666],[126.7937759,37.3319396]]]}"
205450,"2014109","4128112800","41281001","경기도 고양시 덕양구1","경기도 고양시 덕양구 행신동(능곡지하차도 부근)",7,7,0,4,2,1,126.833053781708,37.6250605751863,"{""type"":""Polygon"",""coordinates"":[[[126.8346558,37.6263348],[126.8343125,37.6265589],[126.8339208,37.6267254],[126.8334958,37.6268279],[126.8330538,37.6268625],[126.8326118,37.6268279],[126.8321868,37.6267254],[126.8317951,37.6265589],[126.8314517,37.6263348],[126.83117,37.6260617],[126.8309606,37.6257501],[126.8308317,37.6254121],[126.8307882,37.6250606],[126.8308317,37.624709],[126.8309607,37.624371],[126.83117,37.6240594],[126.8314518,37.6237864],[126.8317951,37.6235623],[126.8321868,37.6233958],[126.8326118,37.6232932],[126.8330538,37.6232586],[126.8334958,37.6232932],[126.8339208,37.6233958],[126.8343124,37.6235623],[126.8346558,37.6237864],[126.8349375,37.6240594],[126.8351469,37.624371],[126.8352758,37.624709],[126.8353194,37.6250606],[126.8352758,37.6254121],[126.8351469,37.6257501],[126.8349376,37.6260617],[126.8346558,37.6263348]]]}"
205453,"2014109","4128510400","41285001","경기도 고양시 일산동구1","경기도 고양시 일산동구 장항동(백신고교사거리 부근)",5,5,0,3,2,0,126.781356682866,37.6414057641656,"{""type"":""Polygon"",""coordinates"":[[[126.7829591,37.6426799],[126.7826157,37.642904],[126.7822239,37.6430706],[126.7817988,37.6431731],[126.7813567,37.6432077],[126.7809146,37.6431731],[126.7804895,37.6430706],[126.7800977,37.642904],[126.7797543,37.6426799],[126.7794725,37.6424069],[126.7792631,37.6420953],[126.7791341,37.6417573],[126.7790906,37.6414057],[126.7791342,37.6410542],[126.7792631,37.6407162],[126.7794725,37.6404046],[126.7797544,37.6401316],[126.7800977,37.6399075],[126.7804895,37.639741],[126.7809146,37.6396384],[126.7813567,37.6396038],[126.7817988,37.6396384],[126.7822239,37.639741],[126.7826156,37.6399075],[126.782959,37.6401316],[126.7832408,37.6404046],[126.7834502,37.6407162],[126.7835792,37.6410542],[126.7836228,37.6414057],[126.7835792,37.6417573],[126.7834503,37.6420953],[126.7832409,37.6424069],[126.7829591,37.6426799]]]}"
5352201,"2014109","2911012200","29110002","광주광역시 동구2","광주광역시 동구 학동(증심사입구 부근)",5,5,0,0,5,0,126.930071746515,35.1328375494143,"{""type"":""Polygon"",""coordinates"":[[[126.9316235,35.1341123],[126.9312909,35.1343365],[126.9309115,35.134503],[126.9304999,35.1346056],[126.9300717,35.1346403],[126.9296436,35.1346056],[126.929232,35.134503],[126.9288526,35.1343365],[126.92852,35.1341123],[126.9282471,35.1338391],[126.9280444,35.1335274],[126.9279195,35.1331892],[126.9278773,35.1328375],[126.9279195,35.1324858],[126.9280444,35.1321477],[126.9282472,35.131836],[126.9285201,35.1315628],[126.9288526,35.1313386],[126.929232,35.131172],[126.9296436,35.1310695],[126.9300717,35.1310348],[126.9304998,35.1310695],[126.9309115,35.131172],[126.9312909,35.1313386],[126.9316234,35.1315628],[126.9318963,35.131836],[126.9320991,35.1321477],[126.932224,35.1324858],[126.9322662,35.1328375],[126.932224,35.1331892],[126.9320991,35.1335274],[126.9318964,35.1338391],[126.9316235,35.1341123]]]}"
